Name,Label,Phone,Email,Address City,Address State,Address Country,OLX Company ID,OLX URL,Ads count,Sample titles,Note
"Szwalnia fabryczna, Żywiec",OLX-lead,,,Żywiec,Śląskie,Poland,880766901,https://www.olx.pl/oferta/praca/szwalnia-zatrudni-krawcowa-CID4-ID187GHo.html,2,"Szwalnia zatrudni krawcową | Zatrudnię krawcową/ szwaczke Żywiec, emerytki również mile widziane","OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Szwalnia zatrudni krawcową | Zatrudnię krawcową/ szwaczke Żywiec, emerytki również mile widziane"
HSS WORK,OLX-lead,,,Żłobnica,Łódzkie,Poland,1034879599,https://www.olx.pl/oferta/praca/pracownik-produkcyjny-zlobnica-k-m-CID4-ID17PK5q.html,2,Pracownik produkcyjny - Żłobnica (K/M) | Prosta praca na produkcji - transport - od zaraz! (K/M),OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcyjny - Żłobnica (K/M) | Prosta praca na produkcji - transport - od zaraz! (K/M)
Sebastian,OLX-lead,,,Warszawa,Mazowieckie,Poland,49726699,https://www.olx.pl/oferta/praca/pracownik-fizyczny-operator-wozka-widlowego-praca-od-zaraz-CID4-ID17C79o.html,2,"Pracownik fizyczny, operator wózka widłowego- praca od zaraz | Operator maszyn do recyklingu- rozdrabniarki","OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik fizyczny, operator wózka widłowego- praca od zaraz | Operator maszyn do recyklingu- rozdrabniarki"
CERATIZIT K-K,OLX-lead,,,Kędzierzyn-Koźle,Opolskie,Poland,2546991144,https://www.olx.pl/oferta/praca/operator-maszyn-manualnych-m-k-x-nowe-miejsca-pracy-dolacz-do-nas-CID4-ID17ADjm.html,2,Operator maszyn manualnych (m/k/x)- nowe miejsca pracy. Dołącz do nas! | Operator CNC (m/k/x)- Wiele nowych miejsc pracy. Dołącz do nas!,OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator maszyn manualnych (m/k/x)- nowe miejsca pracy. Dołącz do nas! | Operator CNC (m/k/x)- Wiele nowych miejsc pracy. Dołącz do nas!
TechniSat Digital Sp. z o.o.,OLX-lead,,,Oborniki Śląskie,Dolnośląskie,Poland,23596053,https://www.olx.pl/oferta/praca/operator-produkcji-obsluga-maszyn-smt-k-m-CID4-ID17cuBJ.html,2,Operator produkcji - obsługa maszyn SMT (K/M) | Operator Produkcji TechniSat Digital Sp. z o.o.,OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator produkcji - obsługa maszyn SMT (K/M) | Operator Produkcji TechniSat Digital Sp. z o.o.
Patrol Group,OLX-lead,,,Wieluń,Łódzkie,Poland,44895827,https://www.olx.pl/oferta/praca/ustawiacz-maszyn-m-k-CID4-ID178cr2.html,2,Ustawiacz Maszyn (M/K) | Logistyk na  Produkcji  (K/M),OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Ustawiacz Maszyn (M/K) | Logistyk na  Produkcji  (K/M)
Dział Kadr,OLX-lead,,,Jatne,Mazowieckie,Poland,74031892,https://www.olx.pl/oferta/praca/osoba-na-stanowisku-produkcyjnym-CID4-ID16O6pu.html,2,Osoba na stanowisku produkcyjnym | Osoba do serwisu mechanicznego,OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Osoba na stanowisku produkcyjnym | Osoba do serwisu mechanicznego
Gabriela,OLX-lead,,,Jastrzębie-Zdrój,Śląskie,Poland,44891447,https://www.olx.pl/oferta/praca/produkcja-elektroniki-samochodowej-ostrava-dojazd-wlasny-CID4-ID16gtbX.html,2,Produkcja elektroniki samochodowej Ostrava dojazd własny ! | Podzespoły klimatyzacji. Darmowy dojazd .,OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Produkcja elektroniki samochodowej Ostrava dojazd własny ! | Podzespoły klimatyzacji. Darmowy dojazd .
Klaudia,OLX-lead,,,Radom,Mazowieckie,Poland,67041732,https://www.olx.pl/oferta/praca/operator-operatorka-produkcji-wolne-weekendy-transport-pracowniczy-CID4-ID15TC2n.html,2,"Operator/Operatorka Produkcji - wolne weekendy, transport pracowniczy | Operator / Operatorka Produkcji - wolne weekendy","OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator/Operatorka Produkcji - wolne weekendy, transport pracowniczy | Operator / Operatorka Produkcji - wolne weekendy"
Daniel,OLX-lead,,,Otwock,Mazowieckie,Poland,35523921,https://www.olx.pl/oferta/praca/operator-urzadzen-znakujacych-bez-doswiadczenia-pilnie-CID4-ID1587uk.html,2,"Operator urządzeń znakujących, bez doświadczenia, PILNIE! | Krawcowa / szwaczka, pełen etat, umowa, dobre warunki pracy, PILNIE","OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator urządzeń znakujących, bez doświadczenia, PILNIE! | Krawcowa / szwaczka, pełen etat, umowa, dobre warunki pracy, PILNIE"
Filip,OLX-lead,,,Luzino,Pomorskie,Poland,75641379,https://www.olx.pl/oferta/praca/pracownik-produkcji-drzwi-CID4-ID151Rus.html,2,Pracownik produkcji drzwi | Pracownik działu aluminium,OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji drzwi | Pracownik działu aluminium
Angelika,OLX-lead,,,Ostróda,Warmińsko-mazurskie,Poland,13197205,https://www.olx.pl/oferta/praca/osoba-w-dziale-wyrobow-gotowych-CID4-ID14v3tf.html,2,Osoba w dziale wyrobów gotowych | Krawiec / Krawcowa w dziale szwalni,OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Osoba w dziale wyrobów gotowych | Krawiec / Krawcowa w dziale szwalni
Sylwia,OLX-lead,,,Szydłowiec,Mazowieckie,Poland,1073208257,https://www.olx.pl/oferta/praca/inzynier-produkcji-CID4-ID11SzRW.html,2,Inżynier  produkcji | Lider/Liderka Produkcji,OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Inżynier  produkcji | Lider/Liderka Produkcji
Mokate,OLX-lead,,,Żory,Śląskie,Poland,40767271,https://www.olx.pl/oferta/praca/osoba-do-obslugi-mieszalni-mokate-s-a-CID4-ID107Yen.html,2,Osoba do obsługi mieszalni Mokate S.A. | Osoba Obsługująca Mieszalnie,OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Osoba do obsługi mieszalni Mokate S.A. | Osoba Obsługująca Mieszalnie
MONIKA,OLX-lead,,,Łęg,Dolnośląskie,Poland,65458258,https://www.olx.pl/oferta/praca/kontroler-ka-jakosci-steripack-medical-poland-jelcz-laskowice-CID4-IDZmm3A.html,2,Kontroler/ka Jakości - Steripack Medical Poland - Jelcz-Laskowice | OPERATOR/KA lekka praca przy produkcji wyrobów medycznych Łęg/Jelcz,OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Kontroler/ka Jakości - Steripack Medical Poland - Jelcz-Laskowice | OPERATOR/KA lekka praca przy produkcji wyrobów medycznych Łęg/Jelcz
ES SYSTEM K SP Z O.O.,OLX-lead,,,Wolbrom,Małopolskie,Poland,228442831,https://www.olx.pl/oferta/praca/operator-maszyn-es-system-k-k-m-CID4-IDUHsjI.html,2,Operator maszyn ES SYSTEM K (K/M) | Pracownik Produkcji - Wydział Obróbki Szkła (k/m),OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator maszyn ES SYSTEM K (K/M) | Pracownik Produkcji - Wydział Obróbki Szkła (k/m)
Alpla Opakowania z Tworzyw Sztucznych,OLX-lead,,,Nowy Dwór Mazowiecki,Mazowieckie,Poland,308731472,https://www.olx.pl/oferta/praca/pracownik-produkcji-alpla-nowy-dwor-mazowiecki-k-m-x-CID4-IDL9Bqp.html,2,"Pracownik Produkcji ALPLA Nowy Dwór Mazowiecki (k,m,x) | Pakowaczka/Pakowacz (k,m,x)","OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Produkcji ALPLA Nowy Dwór Mazowiecki (k,m,x) | Pakowaczka/Pakowacz (k,m,x)"
Greek Trade,OLX-lead,,,Pabianice,Łódzkie,Poland,14562047,https://www.olx.pl/oferta/praca/rekrutujemy-do-dzialu-produkcji-3-zmiany-CID4-IDL7kt7.html,2,Rekrutujemy do Działu Produkcji (3 zmiany) | Zatrudnimy do Działu Produkcji (3 zmiany),OLX: 2 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Rekrutujemy do Działu Produkcji (3 zmiany) | Zatrudnimy do Działu Produkcji (3 zmiany)
Mariusz,OLX-lead,,,Strzegom,Dolnośląskie,Poland,1222226804,https://www.olx.pl/oferta/praca/szukam-operatora-lupiarki-CID4-ID1aMHvR.html,1,Szukam operatora łupiarki,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Szukam operatora łupiarki
Marlena,OLX-lead,,,Cieszyn,Śląskie,Poland,871680917,https://www.olx.pl/oferta/praca/produkcja-foteli-do-pociagow-od-zaraz-rozne-stanowiska-transport-CID4-ID1aMDx3.html,1,Produkcja foteli do pociągów - od zaraz RÓŻNE STANOWISKA transport,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Produkcja foteli do pociągów - od zaraz RÓŻNE STANOWISKA transport
Artur,OLX-lead,,,Polskie Olędry,Wielkopolskie,Poland,31621213,https://www.olx.pl/oferta/praca/operator-maszyn-cnc-tokarki-CID4-ID1aMsfU.html,1,Operator Maszyn CNC  (Tokarki),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator Maszyn CNC  (Tokarki)
Piotr,OLX-lead,,,Radom,Mazowieckie,Poland,39838457,https://www.olx.pl/oferta/praca/operator-tokarek-cnc-CID4-ID1aMrlK.html,1,Operator Tokarek CNC,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator Tokarek CNC
POLOK Sp. z o.o.,OLX-lead,,,Gliwice,Śląskie,Poland,36223225,https://www.olx.pl/oferta/praca/regeneracja-czesci-silnikowych-obsluga-maszyn-cnc-pasjonaci-motoryzacyjny-CID4-ID1aMppP.html,1,Regeneracja części silnikowych / obsługa maszyn CNC - pasjonaci motoryzacyjny,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Regeneracja części silnikowych / obsługa maszyn CNC - pasjonaci motoryzacyjny
Łukasz Pietrzak,OLX-lead,,,Poznań,Wielkopolskie,Poland,2552439776,https://www.olx.pl/oferta/praca/pracownik-pracowniczka-produkcji-CID4-ID1aMp0H.html,1,Pracownik/Pracowniczka Produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik/Pracowniczka Produkcji
Karol,OLX-lead,,,Biskupice,Małopolskie,Poland,45647801,https://www.olx.pl/oferta/praca/praca-na-produkcji-garmazeryjnej-surowki-salatki-na-1-2-etatu-CID4-ID1aMkYs.html,1,"Praca na produkcji garmażeryjnej (surówki, sałatki)  - na 1/2 etatu","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca na produkcji garmażeryjnej (surówki, sałatki)  - na 1/2 etatu"
ANNA,OLX-lead,,,Stanowice,Dolnośląskie,Poland,55152461,https://www.olx.pl/oferta/praca/operator-pomocnik-torebkarki-CID4-ID1aMizs.html,1,Operator / Pomocnik Torebkarki,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator / Pomocnik Torebkarki
Leszek,OLX-lead,,,Wsola,Mazowieckie,Poland,1824870279,https://www.olx.pl/oferta/praca/osoba-do-pracy-na-produkcji-CID4-ID1aMcjk.html,1,Osoba do pracy na produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Osoba do pracy na produkcji
Krzysztof,OLX-lead,,,Janowiec,Lubuskie,Poland,2546294184,https://www.olx.pl/oferta/praca/pracownik-produkcj-poszukiwany-CID4-ID1aMaZi.html,1,Pracownik produkcj poszukiwany,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcj poszukiwany
JANTAR LTD Sp. z o.o.,OLX-lead,,,Zdrada,Pomorskie,Poland,685757854,https://www.olx.pl/oferta/praca/brygadzista-w-przetworstwie-rybnym-k-m-CID4-ID1aMamW.html,1,Brygadzista w przetwórstwie rybnym (K/M),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Brygadzista w przetwórstwie rybnym (K/M)
Piotr,OLX-lead,,,Budzyń,Wielkopolskie,Poland,2552393119,https://www.olx.pl/oferta/praca/operator-prasy-krawedziowej-frezarki-m-k-CID4-ID1aM8Ud.html,1,Operator Prasy Krawędziowej | Frezarki [m/k],OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator Prasy Krawędziowej | Frezarki [m/k]
Plandeki Style,OLX-lead,,,Marki,Mazowieckie,Poland,2552434074,https://www.olx.pl/oferta/praca/pracownik-produkcji-CID4-ID1aM6J4.html,1,pracownik produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: pracownik produkcji
plisy-online.pl,OLX-lead,,,Piastów,Mazowieckie,Poland,1433760347,https://www.olx.pl/oferta/praca/zatrudnie-studenta-do-pomocy-na-produkcji-CID4-ID1aM5Jc.html,1,zatrudnie studenta do pomocy na produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: zatrudnie studenta do pomocy na produkcji
Anita Dąbrowska,OLX-lead,,,Tomaszów Mazowiecki,Łódzkie,Poland,2551030080,https://www.olx.pl/oferta/praca/zatrudnie-pracownika-magazynowego-w-drukarni-CID4-ID1aM2mD.html,1,Zatrudnię pracownika magazynowego w Drukarni,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Zatrudnię pracownika magazynowego w Drukarni
Andrzej Satoła,OLX-lead,,,Raciechowice,Małopolskie,Poland,549388630,https://www.olx.pl/oferta/praca/pracownik-na-produkcji-stale-zatrudnienie-umowa-o-prace-CID4-ID1aM04C.html,1,Pracownik na Produkcji - stałe zatrudnienie umowa o pracę,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik na Produkcji - stałe zatrudnienie umowa o pracę
bchrecru,OLX-lead,,,Kraków,Małopolskie,Poland,2439838010,https://www.olx.pl/oferta/praca/inspektor-ds-bhp-health-safety-officer-budowa-niemcy-drezno-CID4-ID1aLZqv.html,1,"Inspektor ds. BHP (Health & Safety Officer) – budowa, Niemcy - Drezno","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Inspektor ds. BHP (Health & Safety Officer) – budowa, Niemcy - Drezno"
Piotr Wilamowski,OLX-lead,,,Słupno,Mazowieckie,Poland,2552433028,https://www.olx.pl/oferta/praca/zatrudnie-pracownika-produkcji-w-firmie-produkujacej-kampery-i-akcesoria-CID4-ID1aLXLA.html,1,Zatrudnię pracownika produkcji w firmie produkującej kampery i akcesoria,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Zatrudnię pracownika produkcji w firmie produkującej kampery i akcesoria
LYNK-ON SP. Z O.O.,OLX-lead,,,Polkowice,Dolnośląskie,Poland,2550977699,https://www.olx.pl/oferta/praca/praca-sezonowa-jako-kontroler-jakosci-CID4-ID1aLVrM.html,1,Praca sezonowa jako kontroler jakości,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca sezonowa jako kontroler jakości
Konrad K.,OLX-lead,,,Brzeziny,Łódzkie,Poland,2552428697,https://www.olx.pl/oferta/praca/pracownik-produkcji-CID4-ID1aLV2T.html,1,Pracownik Produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Produkcji
Tomasz,OLX-lead,,,Kościan,Wielkopolskie,Poland,324885438,https://www.olx.pl/oferta/praca/pracownicy-produkcji-operatorzy-lini-procesu-wytwarzania-wtryskarki-i-wylaczarka-umowa-o-prace-nagrody-premie-i-dodatki-CID4-ID1aLWpu.html,1,"Pracownicy produkcji, operatorzy lini procesu wytwarzania, wtryskarki i wyłaczarka- Umowa o pracę, nagrody, premie i dodatki","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownicy produkcji, operatorzy lini procesu wytwarzania, wtryskarki i wyłaczarka- Umowa o pracę, nagrody, premie i dodatki"
CORMAY DIAGNOSTICS,OLX-lead,,,Motycz,Lubelskie,Poland,42483099,https://www.olx.pl/oferta/praca/specjalista-specjalistka-w-dziale-produkcji-CID4-ID1aLUSU.html,1,SPECJALISTA / SPECJALISTKA W DZIALE PRODUKCJI,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: SPECJALISTA / SPECJALISTKA W DZIALE PRODUKCJI
KLC SEEDS   -  CENTRALA NASIENNA,OLX-lead,,,Ostrowiec Świętokrzyski,Świętokrzyskie,Poland,250915039,https://www.olx.pl/oferta/praca/pracownik-produkcji-operator-maszyn-CID4-ID1aLTLx.html,1,"Pracownik produkcji, operator maszyn","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji, operator maszyn"
Ksenia,OLX-lead,,,Bolesławiec,Dolnośląskie,Poland,2549167447,https://www.olx.pl/oferta/praca/pracownik-produkcji-foteli-skorzanych-CID4-ID1aLTJf.html,1,Pracownik produkcji foteli skórzanych,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji foteli skórzanych
Łukbut Sp. z o.o.,OLX-lead,,,Łuków,Lubelskie,Poland,1324070548,https://www.olx.pl/oferta/praca/pracownik-fizyczny-CID4-ID1aLSGo.html,1,pracownik fizyczny,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: pracownik fizyczny
Ania,OLX-lead,,,Toruń,Kujawsko-pomorskie,Poland,594145212,https://www.olx.pl/oferta/praca/pan-precel-zatrudni-pracownikow-produkcji-i-sprzedazy-CID4-ID1aLSwg.html,1,Pan Precel zatrudni Pracowników Produkcji i Sprzedaży,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pan Precel zatrudni Pracowników Produkcji i Sprzedaży
Plastix,OLX-lead,,,Mielec,Podkarpackie,Poland,2546236618,https://www.olx.pl/oferta/praca/operator-wtryskarki-praca-2-zmianowa-CID4-ID1aLRvA.html,1,Operator Wtryskarki Praca 2 zmianowa,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator Wtryskarki Praca 2 zmianowa
igus Sp. Z o.o.,OLX-lead,,,Warszawa,Mazowieckie,Poland,52671865,https://www.olx.pl/oferta/praca/staz-w-dziale-produkcji-CID4-ID1aLR6W.html,1,Staż w Dziale Produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Staż w Dziale Produkcji
Nataliia,OLX-lead,,,Ostrów Wielkopolski,Wielkopolskie,Poland,10293237,https://www.olx.pl/oferta/praca/pracownik-produkcji-roslinnej-agronom-CID4-ID1aLQHy.html,1,Pracownik Produkcji Roślinnej/ Agronom,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Produkcji Roślinnej/ Agronom
Iryna,OLX-lead,,,Baniocha,Mazowieckie,Poland,2552431121,https://www.olx.pl/oferta/praca/pakowacz-pomoc-kuchenna-w-cateringu-dietetycznym-CID4-ID1aLQn9.html,1,Pakowacz/Pomoc kuchenna w cateringu dietetycznym,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pakowacz/Pomoc kuchenna w cateringu dietetycznym
dział HR,OLX-lead,,,Solec Kujawski,Kujawsko-pomorskie,Poland,1815538629,https://www.olx.pl/oferta/praca/operator-maszyny-vin-ovo-k-m-CID4-ID1aLQ9H.html,1,Operator maszyny vin ovo  (k/m),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator maszyny vin ovo  (k/m)
Maciej Roszak,OLX-lead,,,Mikstat,Wielkopolskie,Poland,2350644833,https://www.olx.pl/oferta/praca/pracownik-ds-konfekcjonowania-i-przygotowania-materialow-marketingowych-CID4-ID1aLNWm.html,1,Pracownik ds. konfekcjonowania i przygotowania materiałów marketingowych,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik ds. konfekcjonowania i przygotowania materiałów marketingowych
Artur,OLX-lead,,,Kielce,Świętokrzyskie,Poland,2549424445,https://www.olx.pl/oferta/praca/zatrudnie-kierownika-produkcji-tylko-z-praktyka-CID4-ID1aLNMH.html,1,zatrudnię kierownika produkcji tylko z praktyką,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: zatrudnię kierownika produkcji tylko z praktyką
Aneta,OLX-lead,,,Kryspinów,Małopolskie,Poland,17373093,https://www.olx.pl/oferta/praca/zatrudnimy-osoby-na-produkcje-CID4-ID1aLN3b.html,1,Zatrudnimy osoby na produkcję,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Zatrudnimy osoby na produkcję
Animex Foods Sp. z o.o. Oddział K3 w Daszynie,OLX-lead,,,Daszyna,Łódzkie,Poland,2551133460,https://www.olx.pl/oferta/praca/zatrudnie-osobe-na-stanowisko-pracownika-produkcyjnego-z-przyuczeniem-na-stanowisko-operatora-k-m-CID4-ID1aLMsi.html,1,Zatrudnię osobę na stanowisko Pracownika Produkcyjnego z przyuczeniem na stanowisko Operatora (k/m),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Zatrudnię osobę na stanowisko Pracownika Produkcyjnego z przyuczeniem na stanowisko Operatora (k/m)
Manuvia Polska Sp. ZOO,OLX-lead,,,Wodzisław Śląski,Śląskie,Poland,68610014,https://www.olx.pl/oferta/praca/operator-ka-novy-jicin-czechy-darmowy-bus-zarobki-ponad-33-000-k-bonus-10-000-k-CID4-ID1aLLlD.html,1,"Operator/ka. Novy Jicin, Czechy. Darmowy BUS. Zarobki ponad 33 000 Kč. BONUS 10 000 Kč","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator/ka. Novy Jicin, Czechy. Darmowy BUS. Zarobki ponad 33 000 Kč. BONUS 10 000 Kč"
Pudliszki,OLX-lead,,,Pudliszki,Wielkopolskie,Poland,989921891,https://www.olx.pl/oferta/praca/ci-specialist-k-m-n-pudliszki-sp-z-o-o-CID4-ID1aLLdv.html,1,CI Specialist  k/m/n | Pudliszki Sp. z o.o.,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: CI Specialist  k/m/n | Pudliszki Sp. z o.o.
Agnieszka,OLX-lead,,,Koszalin,Zachodniopomorskie,Poland,243648571,https://www.olx.pl/oferta/praca/laborant-kontroler-jakosci-CID4-ID1aLKXU.html,1,LABORANT / Kontroler jakości,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: LABORANT / Kontroler jakości
Laboratorium Farmaceutyczne AVENA,OLX-lead,,,Osielsko,Kujawsko-pomorskie,Poland,583343268,https://www.olx.pl/oferta/praca/pracownik-produkcji-pracownica-produkcji-CID4-ID1aLKh2.html,1,Pracownik produkcji / pracownica produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji / pracownica produkcji
Rolmarket Sp. z o.o. Sp. k.,OLX-lead,,,Cieśle,Mazowieckie,Poland,16134233,https://www.olx.pl/oferta/praca/pracownik-produkcji-pakowanie-i-konfekcjonowanie-CID4-ID1aLJBn.html,1,Pracownik produkcji – pakowanie i konfekcjonowanie,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji – pakowanie i konfekcjonowanie
Marta,OLX-lead,,,Pleszew,Wielkopolskie,Poland,14895195,https://www.olx.pl/oferta/praca/kierownik-zmiany-w-pralni-przemyslowej-CID4-ID1aLJAB.html,1,Kierownik zmiany w pralni przemysłowej,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Kierownik zmiany w pralni przemysłowej
